site,Date,dsp_toxins,dsp_phyto,mean_chl,mean_sst,mean_temp,max_temp,min_temp,mean_wind_intensity,mean_wind_dir,wind_dir,rainfall
RIAV1,2021-12-01,287.6434335351332,20.0,3.723714,286.70285,9.957142857142856,15.3,2.6,2.8285714285714287,114.57142857142856,4.714285714285714,8.3
RIAV1,2021-12-08,153.84394149280723,20.0,1.9217322,286.38,12.114285714285714,16.1,3.9,3.814285714285714,223.42857142857144,6.142857142857143,0.0
RIAV1,2021-12-22,122.47678425386768,20.0,2.9457479,285.95285,13.3,19.5,4.7,2.685714285714286,120.28571428571428,2.7142857142857144,4.800000000000001
RIAV1,2021-12-29,123.44012303575286,20.0,2.1373563,286.52142,15.22857142857143,19.1,12.2,3.5142857142857147,184.28571428571428,4.285714285714286,43.7
RIAV1,2022-01-05,79.60482629183092,20.0,2.568434,287.4243,13.928571428571429,22.5,7.9,2.771428571428572,182.8571428571429,4.142857142857143,21.6
RIAV1,2022-02-09,39.5314282459023,20.0,8.64846,286.42572,11.3,20.3,3.5,1.9857142857142855,123.57142857142856,2.7142857142857144,0.0
RIAV1,2022-02-16,36.0,40.0,4.2653146,286.55286,11.885714285714286,19.0,4.7,2.314285714285714,190.8571428571429,4.285714285714286,6.800000000000001
RIAV1,2022-02-23,36.0,20.0,2.5810087,286.58713,12.44285714285714,20.1,4.7,3.2142857142857144,60.42857142857143,4.714285714285714,1.9
RIAV1,2022-03-02,36.0,20.0,1.9841902,286.91855,13.014285714285716,19.7,7.0,2.0,146.0,3.142857142857143,2.3
RIAV1,2022-03-09,36.0,20.0,2.0429325,286.80716,11.185714285714283,16.0,4.3,4.171428571428572,100.57142857142856,4.571428571428571,38.3
RIAV1,2022-03-16,73.8073071533335,20.0,1.6634929,286.91714,12.37142857142857,17.3,6.6,3.5,126.14285714285714,5.0,32.8
RIAV1,2022-03-23,252.99525047467495,100.0,2.4399357,287.12714,14.728571428571428,21.7,10.1,2.442857142857143,98.71428571428572,2.0,33.7
RIAV1,2022-03-30,233.76881746595325,440.0,3.4255931,286.94144,15.814285714285717,22.9,10.7,2.957142857142857,154.14285714285714,3.4285714285714284,0.5
RIAV1,2022-04-06,128.34151245416376,40.0,2.3936465,286.56,12.328571428571427,17.8,6.3,4.328571428571428,128.71428571428572,4.142857142857143,4.9
RIAV1,2022-04-13,71.67606785588987,20.0,1.7444829,287.1971,14.842857142857142,22.5,11.4,3.7,193.0,5.428571428571429,35.3
RIAV1,2022-04-27,62.66238171452475,20.0,2.393679,287.06427,13.37142857142857,20.3,8.1,2.914285714285714,207.57142857142856,4.571428571428571,53.8
RIAV1,2022-04-27,75.26026368865325,20.0,2.393679,287.06427,13.37142857142857,20.3,8.1,2.914285714285714,207.57142857142856,4.571428571428571,53.8
RIAV1,2022-05-04,36.0,20.0,4.3525567,288.27856,16.428571428571427,23.4,11.3,3.871428571428571,159.57142857142858,6.857142857142857,0.0
RIAV1,2022-05-11,36.0,20.0,4.1815524,288.71713,16.62857142857143,23.3,11.3,2.7142857142857144,270.85714285714283,7.285714285714286,0.0
RIAV1,2022-05-18,214.0,120.0,0.89220154,289.42856,19.071428571428573,30.2,14.3,3.571428571428572,270.2857142857143,6.0,0.8999999999999999
RIAV1,2022-05-25,323.0,460.0,0.8767576,290.16284,17.97142857142857,25.0,12.4,4.257142857142857,130.42857142857142,7.428571428571429,2.9
RIAV1,2022-06-01,292.76656917921105,20.0,1.579204,289.87286,20.914285714285715,33.5,13.9,2.9714285714285715,152.83333333333334,3.2857142857142856,13.5
RIAV1,2022-06-08,262.53966541721786,20.0,0.9046737,291.27,19.385714285714283,23.9,14.1,3.2142857142857144,244.57142857142856,6.428571428571429,7.4
RIAV1,2022-06-15,697.8260215156108,300.0,1.7087249,291.56,20.82857142857143,31.4,16.5,3.7142857142857135,161.71428571428572,6.0,3.0
RIAV1,2022-06-22,550.0,200.0,1.0843308,291.26428,18.7,23.6,14.0,3.357142857142857,289.42857142857144,6.428571428571429,7.9
RIAV1,2022-06-29,550.0,23370.0,3.4697115,290.28714,17.514285714285716,22.0,11.9,4.642857142857143,167.0,7.142857142857143,11.9
RIAV1,2022-08-10,550.0,180.0,1.8641884,292.68716,20.142857142857142,24.1,17.3,2.4,288.85714285714283,6.285714285714286,0.0
RIAV1,2022-09-28,550.0,180.0,2.713103,292.4957,18.357142857142858,24.4,11.4,4.228571428571429,104.0,6.857142857142857,0.0
RIAV1,2022-11-09,118.42707837899373,60.0,3.7530613,290.4957,15.0,20.5,7.5,2.3714285714285714,135.14285714285714,3.0,47.8
RIAV1,2022-11-16,368.9136856919049,20.0,2.4629748,290.60428,16.571428571428573,22.6,11.4,2.857142857142857,171.85714285714286,4.0,114.2
RIAV1,2022-11-23,73.04695941679043,20.0,2.1288235,290.22,15.114285714285714,18.7,8.9,4.257142857142857,212.28571428571428,5.857142857142857,55.8
RIAV1,2022-11-30,79.22824104602503,20.0,3.814803,289.39716,12.8,19.1,6.5,2.0500000000000003,136.83333333333334,3.0,30.3
RIAV1,2022-12-07,76.29401464888808,20.0,5.2604938,288.7443,,,,,,,0.0
RIAV1,2022-12-21,57.68216673732825,20.0,1.7685469,288.85715,,,,,,,0.0
RIAV1,2023-01-04,41.9805795234232,40.0,3.0191233,288.21143,,,,,,,0.0
RIAV1,2023-01-11,28.0966848696265,20.0,3.3528254,288.0957,,,,,,,0.0
RIAV1,2023-01-18,49.1976557922032,20.0,3.635266,287.93286,,,,,,,0.0
RIAV1,2023-01-25,95.57834633637398,20.0,2.4613197,287.96573,,,,,,,0.0
RIAV1,2023-01-25,36.7281648453034,20.0,2.4613197,287.96573,,,,,,,0.0
RIAV1,2023-02-01,110.0,20.0,2.1701531,287.80286,,,,,,,0.0
RIAV1,2023-02-08,116.0,20.0,8.117234,287.09,,,,,,,0.0
RIAV1,2023-02-15,31.0687849910694,20.0,4.042181,286.99142,,,,,,,0.0
RIAV1,2023-02-22,36.0,20.0,4.4686246,287.13144,,,,,,,0.0
RIAV1,2023-03-01,41.0465072201723,20.0,4.0752387,286.87857,,,,,,,0.0
RIAV1,2023-03-08,36.0,40.0,2.953732,286.8743,,,,,,,0.0
RIAV1,2023-03-15,220.0,80.0,1.9241693,287.33856,,,,,,,0.0
RIAV1,2023-03-22,239.605181770449,20.0,2.2101693,287.7443,,,,,,,0.0
RIAV1,2023-03-29,214.373792650511,160.0,2.8175595,288.5357,,,,,,,0.0
RIAV1,2023-04-05,177.636780324419,40.0,2.6490693,288.46713,,,,,,,0.0
RIAV1,2023-04-12,109.485597024409,40.0,2.5343997,289.09143,,,,,,,0.0
RIAV1,2023-04-19,68.3166674177272,20.0,4.234595,288.53998,,,,,,,0.0
RIAV1,2023-04-26,74.7978074883441,80.0,1.9160699,289.42856,,,,,,,0.0
RIAV1,2023-05-03,84.2768684648029,140.0,2.8098264,289.9157,,,,,,,0.0
RIAV1,2023-05-10,93.7006192495366,20.0,1.46852,290.20285,,,,,,,0.0
RIAV1,2023-05-17,80.9168218157114,20.0,4.897948,287.93573,,,,,,,0.0
RIAV1,2023-05-24,36.0,40.0,7.8676987,288.40143,,,,,,,0.0
RIAV1,2023-05-31,65.3326468469926,500.0,0.67389005,289.78427,,,,,,,0.0
RIAV1,2023-06-07,550.0,200.0,0.95077336,290.94855,,,,,,,0.0
RIAV1,2023-06-14,321.226009023755,20.0,1.0277565,291.7243,,,,,,,0.0
RIAV1,2023-06-21,191.055331140004,20.0,1.2314224,292.6543,,,,,,,0.0
RIAV1,2023-06-28,153.015054242669,160.0,2.1255434,291.58286,,,,,,,0.0
RIAV1,2023-07-05,139.0,,6.4461985,289.16998,,,,,,,0.0
RIAV1,2023-07-12,34.9736208646247,,5.9039054,291.12143,,,,,,,0.0
RIAV1,2023-08-09,550.0,300.0,8.584118,289.5114,,,,,,,0.0
RIAV1,2023-08-16,550.0,1180.0,7.908356,290.85715,,,,,,,0.0
RIAV1,2023-08-23,550.0,180.0,2.7170224,292.0,,,,,,,0.0
RIAV1,2023-08-30,550.0,680.0,6.3128705,289.87283,,,,,,,0.0
RIAV1,2023-09-06,550.0,280.0,8.036267,288.9714,,,,,,,0.0
RIAV1,2023-09-13,550.0,1820.0,6.2333026,291.95572,,,,,,,0.0
RIAV1,2023-09-20,829.208680678622,80.0,5.8697133,292.87283,,,,,,,0.0
RIAV1,2023-09-27,1042.28466260162,240.0,4.178181,292.9157,,,,,,,0.0
RIAV1,2023-10-04,441.4242466206775,140.0,6.8244567,293.95712,,,,,,,0.0
RIAV1,2023-10-11,212.17186156321384,60.0,3.3093197,294.21573,,,,,,,0.0
RIAV1,2023-11-15,155.4766656789504,20.0,1.9548454,290.52142,,,,,,,0.0
RIAV1,2023-11-29,117.78640424834396,20.0,1.7835665,289.62143,,,,,,,0.0
RIAV1,2023-12-06,23.104081038946276,20.0,2.027392,289.32428,,,,,,,0.0
RIAV1,2023-12-13,36.34336136229735,20.0,1.4504203,288.7357,,,,,,,0.0
RIAV1,2023-12-20,36.0,20.0,3.0084069,288.41428,,,,,,,0.0
RIAV1,2023-12-27,122.0,20.0,2.3728926,288.22287,,,,,,,0.0
RIAV1,2024-01-03,117.473449999186,20.0,1.5229422,287.87857,,,,3.0666666666666664,182.0,4.0,34.2
RIAV1,2024-01-24,143.312062632706,20.0,2.652836,287.45285,10.333333333333334,16.4,4.9,2.44,148.0,4.4,4.0
RIAV1,2024-01-31,116.902433547054,40.0,3.4109652,287.19,,,,,,,0.0
RIAV1,2024-02-07,101.560304317263,520.0,3.9034688,287.54428,,,,,,,
RIAV1,2024-02-14,148.194288210859,60.0,1.4277422,287.17285,,,,,,,
RIAV1,2024-02-21,137.961220670395,400.0,2.266275,287.4943,,,,,,,
RIAV1,2024-02-28,75.4264063885892,20.0,2.6475263,287.88428,,,,,,,
RIAV1,2024-03-06,114.513107806027,20.0,1.6249789,287.46857,,,,,,,
RIAV1,2024-03-13,67.0899029429086,20.0,2.8697085,287.36002,,,,,,,
RIAV1,2024-03-20,89.2408370885942,20.0,2.94216,288.16284,,,,,,,
RIAV1,2024-03-27,75.7632640170379,,3.0822017,287.9243,,,,,,,
RIAV1,2024-04-03,115.962460717186,20.0,1.9387054,287.53,,,,,,,
RIAV1,2024-04-10,36.0,20.0,2.1318028,288.17715,,,,,,,
RIAV1,2024-04-17,36.0,20.0,2.0122886,289.19144,,,,,,,
RIAV1,2024-04-24,36.0,20.0,1.0818363,289.18427,,,,,,,
RIAV1,2024-05-01,36.0,20.0,1.495959,288.30142,,,,,,,
RIAV1,2024-05-08,36.0,760.0,2.387074,288.37857,,,,,,,
RIAV1,2024-05-15,226.957078667133,360.0,1.1022731,289.5914,,,,,,,
RIAV1,2024-05-22,215.897961241401,400.0,2.0210452,288.6957,,,,,,,
RIAV1,2024-05-22,106.348541996666,300.0,2.0210452,288.6957,,,,,,,
RIAV1,2024-05-29,82.313609366855,20.0,8.021216,288.26285,,,,,,,
RIAV1,2024-06-05,36.0,160.0,6.5442653,289.6614,,,,,,,
RIAV1,2024-06-12,85.4280210325549,20.0,1.2120678,290.04428,,,,,,,
RIAV1,2024-06-19,55.2989424497266,20.0,1.120143,289.36285,,,,,,,
RIAV1,2024-06-26,36.0,880.0,6.5442686,289.3043,,,,,,,
RIAV1,2024-07-03,124.98008757693,360.0,3.5859005,290.8343,,,,,,,
RIAV1,2024-07-10,550.0,2640.0,5.4060903,289.23428,,,,,,,
RIAV1,2024-07-24,550.0,2480.0,6.467501,290.6857,,,,,,,
RIAV1,2024-07-31,550.0,100.0,4.299146,291.1057,,,,,,,
RIAV1,2024-08-07,550.0,1100.0,6.6639404,290.4857,,,,,,,
RIAV1,2024-08-14,550.0,240.0,3.8648064,291.60858,,,,,,,
RIAV1,2024-08-21,550.0,320.0,8.161228,289.79285,,,,,,,
RIAV1,2024-09-04,550.0,600.0,12.3994055,289.22284,,,,,,,
RIAV1,2024-09-11,597.077995019872,80.0,6.361529,288.39716,,,,,,,
RIAV1,2024-09-18,532.176291704782,60.0,6.5221915,287.6057,,,,,,,
RIAV1,2024-09-25,550.0,20.0,1.6675924,288.70428,,,,,,,
RIAV1,2024-10-02,720.832543705596,40.0,5.64439,290.1143,,,,,,,
RIAV1,2024-10-09,547.729358622364,20.0,1.7750579,291.03427,,,,,,,
RIAV1,2024-10-16,485.85300011295,20.0,2.1380775,291.87143,,,,,,,
RIAV1,2024-10-23,412.804149127339,100.0,1.8177899,292.08713,,,,,,,
RIAV1,2024-10-30,399.894401107552,20.0,3.395347,291.06143,,,,,,,
RIAV1,2024-11-06,121.927673280628,20.0,2.3654554,290.6,,,,,,,
RIAV1,2024-11-13,153.90208774582,20.0,2.474942,290.3414,,,,,,,
RIAV1,2024-11-20,106.064653202329,20.0,2.1255999,289.37427,,,,,,,
RIAV1,2024-11-27,36.0,20.0,1.7036779,289.35715,,,,,,,
RIAV1,2024-12-04,41.4819651186586,20.0,1.8474268,289.04428,,,,,,,
RIAV1,2024-12-11,36.0,20.0,2.711532,288.9957,,,,,,,
RIAV1,2024-12-18,36.0,20.0,2.8956072,288.38715,,,,,,,
RIAV1,2025-01-08,36.0,20.0,,,,,,,,,
RIAV1,2025-01-15,36.0,20.0,,,,,,,,,
RIAV1,2025-01-22,50.5865636104564,40.0,,,,,,,,,
RIAV1,2025-01-29,36.0,20.0,,,,,,,,,
RIAV1,2025-02-05,36.0,20.0,,,,,,,,,
RIAV1,2025-02-12,36.0,20.0,,,,,,,,,
RIAV1,2025-02-19,36.0,20.0,,,,,,,,,
RIAV1,2025-02-26,36.0,60.0,,,,,,,,,
RIAV1,2025-03-05,36.0,20.0,,,,,,,,,
RIAV1,2025-03-12,36.0,20.0,,,,,,,,,
RIAV1,2025-03-19,49.0380941686856,40.0,,,,,,,,,
RIAV1,2025-03-26,65.3442806761948,80.0,,,,,,,,,
RIAV1,2025-04-02,36.0,20.0,,,,,,,,,
RIAV1,2025-04-09,50.0464508712775,20.0,,,,,,,,,
RIAV1,2025-04-16,169.241542115498,60.0,,,,,,,,,
RIAV1,2025-04-23,149.969378702104,80.0,,,,,,,,,
RIAV1,2025-04-30,89.0008538615526,20.0,,,,,,,,,
RIAV1,2025-05-07,67.9062809493175,20.0,,,,,,,,,
RIAV1,2025-05-14,71.5068824117165,380.0,,,,,,,,,
RIAV1,2025-05-21,199.705567933907,400.0,,,,,,,,,
RIAV1,2025-05-28,267.950713137126,40.0,,,,,,,,,
RIAV1,2025-06-04,131.709721696945,280.0,,,,,,,,,
RIAV1,2025-06-11,112.568474256615,80.0,,,,,,,,,
RIAV1,2025-06-18,119.231667244673,300.0,,,,,,,,,
RIAV1,2025-06-25,176.431721731452,20.0,,,,,,,,,
RIAV1,2025-07-02,190.836849597651,200.0,,,,,,,,,
RIAV1,2025-07-02,157.586719784203,20.0,,,,,,,,,
RIAV1,2025-07-09,301.970959144633,340.0,,,,,,,,,
RIAV1,2025-07-16,472.328975483913,1180.0,,,,,,,,,
RIAV1,2025-08-06,677.0,440.0,,,,,,,,,
RIAV1,2025-08-13,370.579437410883,440.0,,,,,,,,,
RIAV1,2025-08-20,527.307019626848,380.0,,,,,,,,,
RIAV1,2025-08-27,550.0,1600.0,,,,,,,,,
RIAV1,2025-09-03,550.0,200.0,,,,,,,,,
RIAV1,2025-09-10,550.0,580.0,,,,,,,,,
RIAV1,2025-09-17,550.0,1240.0,,,,,,,,,
RIAV1,2025-09-24,550.0,180.0,,,,,,,,,
RIAV1,2025-10-01,550.0,80.0,,,,,,,,,
RIAV1,2025-10-08,550.0,760.0,,,,,,,,,
RIAV1,2025-10-15,550.0,40.0,,,,,,,,,
RIAV1,2025-10-22,550.0,960.0,,,,,,,,,
RIAV1,2025-10-29,550.0,40.0,,,,,,,,,
RIAV1,2025-11-05,526.1695340318994,20.0,,,,,,,,,
RIAV1,2025-11-12,496.6781030360648,20.0,,,,,,,,,
