date,Station,phyto
2022-12-20 00:00:00.000000000,RIAV1,20
2022-12-21 00:00:00.000000000,RIAV1,20
2022-12-27 00:00:00.000000000,RIAV1,20
2023-01-03 00:00:00.000000000,RIAV1,20
2023-01-04 00:00:00.000000000,RIAV1,40
2023-01-10 00:00:00.000000000,RIAV1,20
2023-01-17 00:00:00.000000000,RIAV1,20
2023-01-17 00:00:00.000000000,RIAV1,20
2023-01-23 00:00:00.000000000,RIAV1,20
2023-01-25 00:00:00.000000000,RIAV1,20
2023-01-31 00:00:00.000000000,RIAV1,20
2023-01-31 00:00:00.000000000,RIAV1,20
2023-02-06 00:00:00.000000000,RIAV1,20
2023-02-08 00:00:00.000000000,RIAV1,20
2023-02-14 00:00:00.000000000,RIAV1,20
2023-02-15 00:00:00.000000000,RIAV1,20
2023-02-22 00:00:00.000000000,RIAV1,20
2023-02-23 00:00:00.000000000,RIAV1,20
2023-02-28 00:00:00.000000000,RIAV1,20
2023-03-07 00:00:00.000000000,RIAV1,40
2023-03-08 00:00:00.000000000,RIAV1,20
2023-03-13 00:00:00.000000000,RIAV1,80
2023-03-21 00:00:00.000000000,RIAV1,20
2023-03-29 00:00:00.000000000,RIAV1,20
2023-03-29 00:00:00.000000000,RIAV1,160
2023-04-03 00:00:00.000000000,RIAV1,40
2023-04-11 00:00:00.000000000,RIAV1,40
2023-04-18 00:00:00.000000000,RIAV1,20
2023-04-19 00:00:00.000000000,RIAV1,20
2023-04-27 00:00:00.000000000,RIAV1,80
2023-04-28 00:00:00.000000000,RIAV1,20
2023-05-02 00:00:00.000000000,RIAV1,140
2023-05-04 00:00:00.000000000,RIAV1,40
2023-05-09 00:00:00.000000000,RIAV1,20
2023-05-15 00:00:00.000000000,RIAV1,20
2023-05-17 00:00:00.000000000,RIAV1,20
2023-05-23 00:00:00.000000000,RIAV1,40
2023-05-31 00:00:00.000000000,RIAV1,500
2023-06-05 00:00:00.000000000,RIAV1,200
2023-06-14 00:00:00.000000000,RIAV1,20
2023-06-14 00:00:00.000000000,RIAV1,20
2023-06-20 00:00:00.000000000,RIAV1,40
2023-06-21 00:00:00.000000000,RIAV1,20
2023-06-28 00:00:00.000000000,RIAV1,160
2023-06-28 00:00:00.000000000,RIAV1,60
2023-08-09 00:00:00.000000000,RIAV1,300
2023-08-16 00:00:00.000000000,RIAV1,1180
2023-08-22 00:00:00.000000000,RIAV1,180
2023-08-28 00:00:00.000000000,RIAV1,120
2023-08-30 00:00:00.000000000,RIAV1,680
2023-09-05 00:00:00.000000000,RIAV1,280
2023-09-11 00:00:00.000000000,RIAV1,840
2023-09-12 00:00:00.000000000,RIAV1,1820
2023-09-18 00:00:00.000000000,RIAV1,160
2023-09-19 00:00:00.000000000,RIAV1,80
2023-09-25 00:00:00.000000000,RIAV1,40
2023-09-26 00:00:00.000000000,RIAV1,240
2023-10-02 00:00:00.000000000,RIAV1,140
2023-10-09 00:00:00.000000000,RIAV1,60
2023-11-14 00:00:00.000000000,RIAV1,20
2023-11-22 00:00:00.000000000,RIAV1,20
2023-11-28 00:00:00.000000000,RIAV1,20
2023-12-05 00:00:00.000000000,RIAV1,20
2023-12-05 00:00:00.000000000,RIAV1,20
2023-12-12 00:00:00.000000000,RIAV1,20
2023-12-12 00:00:00.000000000,RIAV1,20
2023-12-19 00:00:00.000000000,RIAV1,20
2023-12-20 00:00:00.000000000,RIAV1,20
2023-12-27 00:00:00.000000000,RIAV1,20
2024-01-04 00:00:00.000000000,RIAV1,20
2024-01-09 00:00:00.000000000,RIAV1,20
2024-01-09 00:00:00.000000000,RIAV1,20
2024-01-15 00:00:00.000000000,RIAV1,20
2024-01-23 00:00:00.000000000,RIAV1,20
2024-01-24 00:00:00.000000000,RIAV1,20
2024-01-30 00:00:00.000000000,RIAV1,40
2024-02-05 00:00:00.000000000,RIAV1,40
2024-02-07 00:00:00.000000000,RIAV1,520
2024-02-12 00:00:00.000000000,RIAV1,20
2024-02-14 00:00:00.000000000,RIAV1,60
2024-02-20 00:00:00.000000000,RIAV1,20
2024-02-20 00:00:00.000000000,RIAV1,400
2024-02-26 00:00:00.000000000,RIAV1,20
2024-02-28 00:00:00.000000000,RIAV1,20
2024-03-06 00:00:00.000000000,RIAV1,20
2024-03-11 00:00:00.000000000,RIAV1,20
2024-03-12 00:00:00.000000000,RIAV1,20
2024-03-20 00:00:00.000000000,RIAV1,20
2024-03-20 00:00:00.000000000,RIAV1,20
2024-04-03 00:00:00.000000000,RIAV1,20
2024-04-03 00:00:00.000000000,RIAV1,20
2024-04-08 00:00:00.000000000,RIAV1,20
2024-04-10 00:00:00.000000000,RIAV1,20
2024-04-17 00:00:00.000000000,RIAV1,20
2024-04-17 00:00:00.000000000,RIAV1,20
2024-04-22 00:00:00.000000000,RIAV1,20
2024-04-22 00:00:00.000000000,RIAV1,20
2024-04-29 00:00:00.000000000,RIAV1,20
2024-05-06 00:00:00.000000000,RIAV1,40
2024-05-08 00:00:00.000000000,RIAV1,760
2024-05-14 00:00:00.000000000,RIAV1,360
2024-05-14 00:00:00.000000000,RIAV1,200
2024-05-22 00:00:00.000000000,RIAV1,400
2024-05-22 00:00:00.000000000,RIAV1,300
2024-05-27 00:00:00.000000000,RIAV1,20
2024-06-03 00:00:00.000000000,RIAV1,320
2024-06-05 00:00:00.000000000,RIAV1,160
2024-06-11 00:00:00.000000000,RIAV1,20
2024-06-19 00:00:00.000000000,RIAV1,120
2024-06-19 00:00:00.000000000,RIAV1,20
2024-06-24 00:00:00.000000000,RIAV1,160
2024-06-26 00:00:00.000000000,RIAV1,880
2024-07-02 00:00:00.000000000,RIAV1,360
2024-07-03 00:00:00.000000000,RIAV1,5360
2024-07-08 00:00:00.000000000,RIAV1,1300
2024-07-08 00:00:00.000000000,RIAV1,2640
2024-07-10 00:00:00.000000000,RIAV1,540
2024-07-15 00:00:00.000000000,RIAV1,20
2024-07-15 00:00:00.000000000,RIAV1,20
2024-07-22 00:00:00.000000000,RIAV1,2480
2024-07-31 00:00:00.000000000,RIAV1,100
2024-07-31 00:00:00.000000000,RIAV1,20
2024-08-06 00:00:00.000000000,RIAV1,1960
2024-08-06 00:00:00.000000000,RIAV1,1100
2024-08-13 00:00:00.000000000,RIAV1,120
2024-08-13 00:00:00.000000000,RIAV1,240
2024-08-20 00:00:00.000000000,RIAV1,320
2024-08-21 00:00:00.000000000,RIAV1,720
2024-08-28 00:00:00.000000000,RIAV1,880
2024-09-04 00:00:00.000000000,RIAV1,600
2024-09-11 00:00:00.000000000,RIAV1,80
2024-09-11 00:00:00.000000000,RIAV1,120
2024-09-18 00:00:00.000000000,RIAV1,60
2024-09-25 00:00:00.000000000,RIAV1,20
2024-10-02 00:00:00.000000000,RIAV1,40
2024-10-02 00:00:00.000000000,RIAV1,20
2024-10-07 00:00:00.000000000,RIAV1,20
2024-10-15 00:00:00.000000000,RIAV1,20
2024-10-16 00:00:00.000000000,RIAV1,100
2024-10-21 00:00:00.000000000,RIAV1,100
2024-10-29 00:00:00.000000000,RIAV1,20
2024-10-29 00:00:00.000000000,RIAV1,20
2024-11-05 00:00:00.000000000,RIAV1,20
2024-11-06 00:00:00.000000000,RIAV1,20
2024-11-12 00:00:00.000000000,RIAV1,80
2024-11-12 00:00:00.000000000,RIAV1,20
2024-11-18 00:00:00.000000000,RIAV1,20
2024-11-19 00:00:00.000000000,RIAV1,20
2024-11-26 00:00:00.000000000,RIAV1,20
2024-11-26 00:00:00.000000000,RIAV1,20
2024-12-02 00:00:00.000000000,RIAV1,20
2024-12-04 00:00:00.000000000,RIAV1,20
2024-12-10 00:00:00.000000000,RIAV1,20
2024-12-16 00:00:00.000000000,RIAV1,20
2024-12-18 00:00:00.000000000,RIAV1,20
2025-01-08 00:00:00.000000000,RIAV1,20
2025-01-14 00:00:00.000000000,RIAV1,20
2025-01-15 00:00:00.000000000,RIAV1,20
2025-01-22 00:00:00.000000000,RIAV1,40
2025-01-22 00:00:00.000000000,RIAV1,20
2025-01-28 00:00:00.000000000,RIAV1,20
2025-01-28 00:00:00.000000000,RIAV1,20
2025-02-03 00:00:00.000000000,RIAV1,20
2025-02-05 00:00:00.000000000,RIAV1,20
2025-02-12 00:00:00.000000000,RIAV1,20
2025-02-18 00:00:00.000000000,RIAV1,20
2025-02-25 00:00:00.000000000,RIAV1,80
2025-02-26 00:00:00.000000000,RIAV1,60
2025-03-03 00:00:00.000000000,RIAV1,20
2025-03-03 00:00:00.000000000,RIAV1,20
2025-03-10 00:00:00.000000000,RIAV1,20
2025-03-12 00:00:00.000000000,RIAV1,20
2025-03-17 00:00:00.000000000,RIAV1,20
2025-03-18 00:00:00.000000000,RIAV1,40
2025-03-25 00:00:00.000000000,RIAV1,80
2025-03-26 00:00:00.000000000,RIAV1,20
2025-03-31 00:00:00.000000000,RIAV1,20
2025-04-01 00:00:00.000000000,RIAV1,20
2025-04-08 00:00:00.000000000,RIAV1,20
2025-04-09 00:00:00.000000000,RIAV1,20
2025-04-15 00:00:00.000000000,RIAV1,60
2025-04-22 00:00:00.000000000,RIAV1,80
2025-04-22 00:00:00.000000000,RIAV1,280
2025-04-29 00:00:00.000000000,RIAV1,20
2025-04-29 00:00:00.000000000,RIAV1,20
2025-05-06 00:00:00.000000000,RIAV1,20
2025-05-07 00:00:00.000000000,RIAV1,20
2025-05-13 00:00:00.000000000,RIAV1,40
2025-05-14 00:00:00.000000000,RIAV1,380
2025-05-21 00:00:00.000000000,RIAV1,400
2025-05-21 00:00:00.000000000,RIAV1,260
2025-05-26 00:00:00.000000000,RIAV1,40
2025-06-04 00:00:00.000000000,RIAV1,20
2025-06-04 00:00:00.000000000,RIAV1,280
2025-06-09 00:00:00.000000000,RIAV1,160
2025-06-11 00:00:00.000000000,RIAV1,80
2025-06-16 00:00:00.000000000,RIAV1,300
2025-06-23 00:00:00.000000000,RIAV1,840
2025-06-25 00:00:00.000000000,RIAV1,20
2025-07-01 00:00:00.000000000,RIAV1,200
2025-07-02 00:00:00.000000000,RIAV1,20
2025-07-07 00:00:00.000000000,RIAV1,680
2025-07-09 00:00:00.000000000,RIAV1,340
2025-07-14 00:00:00.000000000,RIAV1,1180
2025-07-22 00:00:00.000000000,RIAV1,440
2025-07-23 00:00:00.000000000,RIAV1,1380
2025-07-29 00:00:00.000000000,RIAV1,840
2025-07-30 00:00:00.000000000,RIAV1,880
2025-08-05 00:00:00.000000000,RIAV1,2920
2025-08-06 00:00:00.000000000,RIAV1,440
2025-08-11 00:00:00.000000000,RIAV1,440
2025-08-20 00:00:00.000000000,RIAV1,380
2025-08-27 00:00:00.000000000,RIAV1,920
2025-08-27 00:00:00.000000000,RIAV1,1600
2025-09-03 00:00:00.000000000,RIAV1,200
2025-09-08 00:00:00.000000000,RIAV1,200
2025-09-10 00:00:00.000000000,RIAV1,580
2025-09-17 00:00:00.000000000,RIAV1,2020
2025-09-17 00:00:00.000000000,RIAV1,1240
2025-09-22 00:00:00.000000000,RIAV1,200
2025-09-23 00:00:00.000000000,RIAV1,180
2025-10-01 00:00:00.000000000,RIAV1,80
2025-10-01 00:00:00.000000000,RIAV1,140
2025-10-07 00:00:00.000000000,RIAV1,40
2025-10-08 00:00:00.000000000,RIAV1,760
2025-10-15 00:00:00.000000000,RIAV1,40
2025-10-15 00:00:00.000000000,RIAV1,1400
2025-10-20 00:00:00.000000000,RIAV1,960
2025-10-21 00:00:00.000000000,RIAV1,1040
2025-10-28 00:00:00.000000000,RIAV1,40
2025-10-28 00:00:00.000000000,RIAV1,20
2025-11-03 00:00:00.000000000,RIAV1,40
2025-11-05 00:00:00.000000000,RIAV1,20
2025-11-10 00:00:00.000000000,RIAV1,20
2025-11-18 00:00:00.000000000,RIAV1,20
2025-11-19 00:00:00.000000000,RIAV1,20
2025-11-25 00:00:00.000000000,RIAV1,20
2025-11-26 00:00:00.000000000,RIAV1,20
2025-12-03 00:00:00.000000000,RIAV1,20
2025-12-03 00:00:00.000000000,RIAV1,20
2025-12-09 00:00:00.000000000,RIAV1,20
2025-12-17 00:00:00.000000000,RIAV1,20
2025-12-17 00:00:00.000000000,RIAV1,20
2025-12-29 00:00:00.000000000,RIAV1,20
